Time [min],Intensity [counts]
Chromatogram,
15.04,3926
15.04,3874
15.05,4520
15.06,4668
15.06,3920
15.07,3697
15.07,4843
15.08,4265
15.09,4636
15.09,3964
15.10,4252
15.10,3783
15.11,3568
15.12,3128
15.12,2846
15.13,4028
15.13,3206
15.14,3151
15.15,2964
15.15,3395
15.16,3157
15.16,3062
15.17,3062
15.18,2754
15.18,2387
15.19,3201
15.20,3688
15.20,2523
15.21,2916
15.21,2880
15.22,2359
15.23,2369
15.23,2610
15.24,2120
15.24,2448
15.25,1983
15.26,2310
15.26,2059
15.27,1970
15.27,1793
15.28,2420
15.29,1859
15.29,1594
15.30,1978
15.30,2007
15.31,2278
15.32,2393
15.32,2005
15.33,1911
15.33,1853
15.34,1741
15.35,1971
15.35,1781
15.36,1988
15.36,1912
15.37,1866
15.38,2017
15.38,1614
15.39,1599
15.39,1842
15.40,1964
15.41,1794
15.41,1853
15.42,1997
15.42,1832
15.43,1560
15.44,1950
15.44,1819
15.45,1967
15.45,1739
15.46,2204
15.47,2140
15.47,2077
15.48,1580
15.49,1638
15.49,1866
15.50,1955
15.50,2131
15.51,1694
15.52,1980
15.52,2067
15.53,2063
15.53,2048
15.54,1767
15.55,1862
15.55,1774
15.56,2385
15.56,2059
15.57,2015
15.58,1890
15.58,2031
15.59,1862
15.59,1748
15.60,2601
15.61,1865
15.61,2005
15.62,2289
15.62,3187
15.63,3216
15.64,2961
15.64,2963
15.65,2156
15.65,2172
15.66,2055
15.67,1851
15.67,1961
15.68,1759
15.68,2006
15.69,2355
15.70,1786
15.70,1753
15.71,1735
15.71,1586
15.72,1946
15.73,1767
15.73,1764
15.74,1846
15.74,1986
15.75,1971
15.76,2034
15.76,2022
15.77,1897
15.78,1951
15.78,2083
15.79,1680
15.79,1844
15.80,2204
15.81,2141
15.81,2050
15.82,2116
15.82,2146
15.83,1662
15.84,1559
15.84,1711
15.85,2098
15.85,1925
15.86,1808
15.87,2361
15.87,2043
15.88,1856
15.88,1962
15.89,2008
15.90,2459
15.90,2701
15.91,2942
15.91,3526
15.92,3383
15.93,3347
15.93,3747
15.94,3624
15.94,4043
15.95,4265
15.96,4012
15.96,4319
15.97,4783
15.97,4725
15.98,4490
15.99,4478
15.99,4797
16.00,4913
16.00,4451
16.01,4488
16.02,3971
16.02,4426
16.03,4357
16.03,3880
16.04,4884
16.05,4363
16.05,3839
16.06,4531
16.07,3995
16.07,4436
16.08,4908
16.08,8219
16.09,12282
16.10,23324
16.10,37742
16.11,56214
16.11,72567
16.12,84419
16.13,89163
16.13,83328
16.14,72731
16.14,61955
16.15,51399
16.16,39258
16.16,32377
16.17,27357
16.17,25105
16.18,19275
16.19,18677
16.19,16468
16.20,15486
16.20,12591
16.21,12271
16.22,10652
16.22,9870
16.23,9022
16.23,8827
16.24,6932
16.25,6940
16.25,6208
16.26,6192
16.26,5572
16.27,4889
16.28,5745
16.28,6149
16.29,4386
16.29,4675
16.30,4920
16.31,4880
16.31,5618
16.32,5885
16.32,6357
16.33,5695
16.34,5667
16.34,5845
16.35,5341
16.36,5175
16.36,5047
16.37,4764
16.37,4909
16.38,3867
16.39,3807
16.39,3392
16.40,3221
16.40,3332
16.41,3331
16.42,3506
16.42,3319
16.43,3904
16.43,4033
16.44,4113
16.45,4268
16.45,4908
16.46,4342
16.46,3883
16.47,3654
16.48,3446
16.48,3008
16.49,3378
16.49,3271
16.50,4013
16.51,3730
16.51,3543
16.52,3664
16.52,4111
16.53,3588
16.54,3891
16.54,3413
16.55,3544
16.55,2891
16.56,3667
16.57,3932
16.57,3228
16.58,2974
16.58,2661
16.59,2624
16.60,2567
16.60,2433
16.61,2268
16.61,2955
16.62,2942
16.63,2898
16.63,2029
16.64,2070
16.65,2792
16.65,4093
16.66,3989
16.66,4789
16.67,4954
16.68,3962
16.68,5248
16.69,5104
16.69,4374
16.70,3544
16.71,3672
16.71,3136
16.72,2589
16.72,3617
16.73,2574
16.74,3041
16.74,3761
16.75,4132
16.75,4191
16.76,4788
16.77,4746
16.77,4549
16.78,3763
16.78,3856
16.79,3565
16.80,2844
16.80,2313
16.81,2220
16.81,2531
16.82,1870
16.83,3152
16.83,2415
16.84,2825
16.84,3263
16.85,3033
16.86,3414
16.86,2861
16.87,2823
16.87,2258
16.88,3003
16.89,2791
16.89,2906
16.90,2316
16.90,2277
16.91,1995
16.92,2423
16.92,2040
16.93,1847
16.94,2049
16.94,2080
16.95,2116
16.95,2259
16.96,2145
16.97,2036
16.97,2022
16.98,2157
16.98,2326
16.99,2457
17.00,2042
17.00,2115
17.01,2298
17.01,2382
17.02,2143
17.03,2100
17.03,1742
17.04,1663
17.04,2028
17.05,2156
17.06,2250
17.06,1892
17.07,1923
17.07,1799
17.08,2590
17.09,1993
17.09,1941
17.10,1758
17.10,1786
17.11,1800
17.12,2341
17.12,2315
17.13,1815
17.13,1638
17.14,1933
17.15,2126
17.15,1865
17.16,1951
17.16,2006
17.17,2138
17.18,2038
17.18,2087
17.19,1937
17.19,1895
17.20,1798
17.21,1513
17.21,2171
17.22,1937
17.23,2070
17.23,2308
17.24,2141
17.24,1970
17.25,2041
17.26,1954
17.26,2378
17.27,1902
17.27,1611
17.28,2249
17.29,1841
17.29,2244
17.30,2252
17.30,2068
17.31,3061
17.32,2810
17.32,3074
17.33,3226
17.33,4289
17.34,3659
17.35,3392
17.35,3233
17.36,2786
17.36,2659
17.37,2879
17.38,2125
17.38,2106
17.39,2545
17.39,2316
17.40,1979
17.41,2284
17.41,1884
17.42,2429
17.42,2244
17.43,2385
17.44,1843
17.44,2142
17.45,2163
17.45,2053
17.46,2151
17.47,2454
17.47,1869
17.48,2211
17.48,1908
17.49,1963
17.50,2248
17.50,2161
17.51,2063
17.52,1658
17.52,2071
17.53,2251
17.53,1830
17.54,2074
17.55,1749
17.55,1712
17.56,1626
17.56,2064
17.57,1849
17.58,1899
17.58,1910
17.59,2278
17.59,1804
17.60,2242
17.61,1800
17.61,2297
17.62,1961
17.62,1952
17.63,2250
17.64,2100
17.64,1828
17.65,2345
17.65,2041
17.66,2439
17.67,1999
17.67,1826
17.68,2204
17.68,2034
17.69,2240
17.70,1786
17.70,1867
17.71,1936
17.71,2020
17.72,1699
17.73,2068
17.73,1936
17.74,1731
17.74,1676
17.75,1668
17.76,1648
17.76,2188
17.77,1708
17.77,1967
17.78,2344
17.79,2733
17.79,2675
17.80,3299
17.81,2000
17.81,2841
17.82,2464
17.82,2150
17.83,2129
17.84,1861
17.84,1807
17.85,2105
17.85,1943
17.86,1840
17.87,2033
17.87,2329
17.88,2143
17.88,1551
17.89,1826
17.90,2230
17.90,1922
17.91,2175
17.91,2310
17.92,2092
17.93,2512
17.93,2006
17.94,1986
17.94,2459
17.95,1877
17.96,2080
17.96,1615
17.97,1836
17.97,1871
17.98,2447
17.99,2279
17.99,2042
18.00,2052
18.00,1801
18.01,2239
18.02,1827
18.02,1736
18.03,1965
18.03,1760
18.04,2370
18.05,1944
18.05,2028
18.06,1758
18.07,1843
18.07,2024
18.08,1796
18.08,2071
18.09,2216
18.10,1898
18.10,2250
18.11,2112
18.11,1920
18.12,1976
18.13,2023
18.13,1982
18.14,2155
18.14,2028
18.15,1845
18.16,1850
18.16,2020
18.17,1970
18.17,1988
18.18,1930
18.19,1729
18.19,2081
18.20,2067
18.20,1848
18.21,1822
18.22,2463
18.22,1843
18.23,1903
18.23,2067
18.24,2352
18.25,1896
18.25,2804
18.26,2304
18.26,3415
18.27,2884
18.28,3152
18.28,3571
18.29,3047
18.29,2824
18.30,3636
18.31,3292
18.31,3751
18.32,3335
18.32,2929
18.33,3009
18.34,2690
18.34,2346
18.35,2221
18.36,2720
18.36,2269
18.37,2011
18.37,2239
18.38,1834
18.39,2320
18.39,2277
18.40,1862
18.40,2258
18.41,1577
18.42,2053
18.42,1990
18.43,2025
18.43,2310
18.44,2358
18.45,2294
18.45,1799
18.46,1874
18.46,2634
18.47,2055
18.48,2074
18.48,2167
18.49,1779
18.49,2443
18.50,2539
18.51,2736
18.51,2935
18.52,4002
18.52,3445
18.53,3136
18.54,2874
18.54,2377
18.55,2302
18.55,2511
18.56,2454
18.57,2534
18.57,2260
18.58,2697
18.58,2865
18.59,2861
18.60,3075
18.60,3582
18.61,3804
18.61,3965
18.62,3683
18.63,4381
18.63,4720
18.64,3912
18.65,4265
18.65,3961
18.66,3747
18.66,4497
18.67,3801
18.68,4467
18.68,4306
18.69,3842
18.69,4376
18.70,4810
18.71,4293
18.71,4117
18.72,4733
18.72,5054
18.73,4523
18.74,4051
18.74,4364
18.75,3441
18.75,3647
18.76,2826
18.77,2845
18.77,2836
18.78,2735
18.78,2566
18.79,2546
18.80,2675
18.80,2427
18.81,2812
18.81,2745
18.82,2461
18.83,2765
18.83,2455
18.84,1830
18.84,2661
18.85,2467
18.86,2524
18.86,2301
18.87,2455
18.87,2380
18.88,2503
18.89,2571
18.89,2261
18.90,2513
18.90,2646
18.91,2010
18.92,2358
18.92,2433
18.93,2648
18.94,2168
18.94,1992
18.95,2450
18.95,2268
18.96,2089
18.97,1845
18.97,2166
18.98,2323
18.98,2155
18.99,2111
19.00,1955
19.00,1651
19.01,1906
19.01,1928
19.02,2201
19.03,2099
19.03,2047
19.04,1622
19.04,2343
19.05,1888
19.06,2069
19.06,1817
19.07,1891
19.07,2404
19.08,2097
19.09,2324
19.09,1568
19.10,1853
19.10,1920
19.11,2298
19.12,2106
19.12,2184
19.13,2208
19.13,1997
19.14,2344
19.15,1829
19.15,1867
19.16,2004
19.16,2019
19.17,1815
19.18,1937
19.18,1564
19.19,1840
19.19,1799
19.20,2303
19.21,1918
19.21,2128
19.22,2046
19.23,2610
19.23,2121
19.24,1817
19.24,1909
19.25,2037
19.26,2059
19.26,1864
19.27,1891
19.27,1853
19.28,1923
19.29,1655
19.29,2244
19.30,1755
19.30,1699
19.31,1578
19.32,1923
19.32,2201
19.33,2433
19.33,2232
19.34,2156
19.35,2152
19.35,2096
19.36,2036
19.36,2404
19.37,2899
19.38,2498
19.38,2874
19.39,2574
19.39,3162
19.40,2989
19.41,3109
19.41,3981
19.42,3721
19.42,4860
19.43,5130
19.44,4669
19.44,5071
19.45,4877
19.45,5288
19.46,5091
19.47,4888
19.47,5257
19.48,4465
19.48,4387
19.49,4449
19.50,3838
19.50,3769
19.51,4516
19.52,5291
19.52,5430
19.53,8389
19.53,10253
19.54,11461
19.55,12255
19.55,12238
19.56,12987
19.56,11988
19.57,10471
19.58,8233
19.58,7547
19.59,6431
19.59,5271
19.60,4609
19.61,5147
19.61,4339
19.62,4312
19.62,3819
19.63,2850
19.64,3743
19.64,3260
19.65,2928
19.65,2791
19.66,2489
19.67,3002
19.67,2942
19.68,2806
19.68,3516
19.69,3133
19.70,4058
19.70,3883
19.71,3700
19.71,3367
19.72,3289
19.73,3675
19.73,2999
19.74,3923
19.74,3741
19.75,3245
19.76,3380
19.76,3169
19.77,3483
19.77,3617
19.78,3249
19.79,3581
19.79,3342
19.80,3140
19.81,2865
19.81,3456
19.82,3632
19.82,3458
19.83,3500
19.84,3989
19.84,3470
19.85,3604
19.85,3752
19.86,4028
19.87,3813
19.87,3542
19.88,3867
19.88,3051
19.89,3934
19.90,3344
19.90,2412
19.91,2277
19.91,2831
19.92,2484
19.93,2107
19.93,2616
19.94,2471
19.94,1847
19.95,2353
19.96,2138
19.96,2440
19.97,3018
19.97,2971
19.98,2172
19.99,2401
19.99,2031
20.00,2417
20.00,2298
20.01,2210
20.02,2207
20.02,2230
20.03,2283
20.03,2157
20.04,2500
20.05,3052
20.05,3662
20.06,4838
20.06,8124
20.07,17089
20.08,28075
20.08,42015
20.09,54504
20.10,67332
20.10,73315
20.11,73677
20.11,63785
20.12,53046
20.13,42575
20.13,33265
20.14,23269
20.14,18502
20.15,13887
20.16,11345
20.16,7782
20.17,8357
20.17,7213
20.18,6120
20.19,5172
20.19,5307
20.20,4980
20.20,5104
20.21,4582
20.22,4580
20.22,3806
20.23,4354
20.23,2864
20.24,3501
20.25,2972
20.25,3520
20.26,3440
20.26,2812
20.27,3106
20.28,2674
20.28,2454
20.29,3105
20.29,2867
20.30,3109
20.31,2873
20.31,3286
20.32,3513
20.32,3357
20.33,2914
20.34,3622
20.34,3519
20.35,3582
20.35,3039
20.36,2913
20.37,2592
20.37,2795
20.38,2652
20.39,2656
20.39,2611
20.40,2573
20.40,2665
20.41,2513
20.42,2927
20.42,2175
20.43,3066
20.43,3162
20.44,2275
20.45,2869
20.45,2917
20.46,1945
20.46,2735
20.47,2142
20.48,3086
20.48,2952
20.49,2410
20.49,2874
20.50,3108
20.51,2691
20.51,3208
20.52,3690
20.52,3199
20.53,3065
20.54,3956
20.54,2421
20.55,2836
20.55,3447
20.56,3184
20.57,3703
20.57,3884
20.58,3811
20.58,3329
20.59,3824
20.60,3754
20.60,2367
20.61,2451
20.61,2322
20.62,1902
20.63,2169
20.63,2028
20.64,2066
20.64,2249
20.65,2192
20.66,1892
20.66,2428
20.67,2469
20.68,2034
20.68,2084
20.69,2476
20.69,2122
20.70,2130
20.71,2079
20.71,2165
20.72,2382
20.72,2295
20.73,2493
20.74,3192
20.74,2585
20.75,2977
20.75,2477
20.76,2867
20.77,2894
20.77,2982
20.78,2458
20.78,2638
20.79,3280
20.80,2923
20.80,3216
20.81,3409
20.81,3715
20.82,3910
20.83,3656
20.83,3544
20.84,3800
20.84,3374
20.85,3373
20.86,2981
20.86,2547
20.87,2296
20.87,1915
20.88,1955
20.89,2036
20.89,2206
20.90,2240
20.90,1922
20.91,1762
20.92,1816
20.92,2070
20.93,1821
20.93,2126
20.94,2259
20.95,2275
20.95,2011
20.96,2143
20.97,2270
20.97,2022
20.98,1731
20.98,2204
20.99,1950
21.00,1854
21.00,2021
21.01,1832
21.01,1801
21.02,2205
21.03,2164
21.03,2501
21.04,2372
21.04,2511
21.05,2056
21.06,2418
21.06,2015
21.07,1944
21.07,1679
21.08,1977
21.09,1863
21.09,2219
21.10,2122
21.10,2013
21.11,1912
21.12,1937
21.12,2108
21.13,2153
21.13,1865
21.14,2050
21.15,1995
21.15,1652
21.16,2201
21.16,1926
21.17,1748
21.18,1851
21.18,1567
21.19,1911
21.19,1799
21.20,1580
21.21,1875
21.21,2094
21.22,2292
21.22,1817
21.23,1874
21.24,2109
21.24,2087
21.25,2099
21.26,2179
21.26,1703
21.27,2302
21.27,1762
21.28,1641
21.29,2034
21.29,1888
21.30,1897
21.30,1973
21.31,1749
21.32,1811
21.32,1836
21.33,1851
21.33,2107
21.34,1997
21.35,2077
21.35,2147
21.36,2394
21.36,2155
21.37,1805
21.38,2540
21.38,2271
21.39,1893
21.39,1971
21.40,2360
21.41,1995
21.41,1746
21.42,2051
21.42,2025
21.43,1596
21.44,1668
21.44,2004
21.45,2092
21.45,1943
21.46,2296
21.47,2128
21.47,2444
21.48,2331
21.48,3191
21.49,2622
21.50,2849
21.50,2872
21.51,2129
21.51,2235
21.52,3081
21.53,2426
21.53,2793
21.54,2430
21.55,3092
21.55,3386
21.56,2853
21.56,2845
21.57,2712
21.58,2990
21.58,2500
21.59,3058
21.59,3097
21.60,2400
21.61,2702
21.61,2367
21.62,1961
21.62,2681
21.63,2174
21.64,2801
21.64,2620
21.65,1971
21.65,1724
21.66,1922
21.67,2500
21.67,2940
21.68,1895
21.68,2575
21.69,2962
21.70,2860
21.70,2497
21.71,2783
21.71,2753
21.72,1995
21.73,2251
21.73,2507
21.74,1934
21.74,2378
21.75,2155
21.76,1896
21.76,1836
21.77,1951
21.77,2425
21.78,1711
21.79,1841
21.79,2300
21.80,2552
21.80,2272
21.81,2080
21.82,1843
21.82,2421
21.83,2063
21.84,2211
21.84,2484
21.85,3430
21.85,4505
21.86,5597
21.87,6363
21.87,7862
21.88,7836
21.88,7139
21.89,7346
21.90,6737
21.90,5449
21.91,4603
21.91,3839
21.92,4348
21.93,3686
21.93,3207
21.94,3032
21.94,2800
21.95,2486
21.96,2905
21.96,2868
21.97,3002
21.97,3214
21.98,2722
21.99,2420
21.99,3042
22.00,3365
22.00,2343
22.01,2656
22.02,2181
22.02,2613
22.03,2536
22.03,2231
22.04,2830
22.05,3015
22.05,2519
22.06,2748
22.06,2524
22.07,3066
22.08,2626
22.08,2741
22.09,2141
22.09,2606
22.10,2064
22.11,2671
22.11,2313
22.12,2475
22.13,2340
22.13,2774
22.14,3226
22.14,2692
22.15,2294
22.16,2909
22.16,2657
22.17,2224
22.17,2354
22.18,2094
22.19,2041
22.19,1930
22.20,2086
22.20,2234
22.21,2528
22.22,2310
22.22,2012
22.23,1609
22.23,1584
22.24,2179
22.25,2498
22.25,1707
22.26,1911
22.26,1630
22.27,1905
22.28,2193
22.28,2208
22.29,1975
22.29,2159
22.30,1841
22.31,1920
22.31,1718
22.32,2026
22.32,2309
22.33,1578
22.34,1772
22.34,1929
22.35,2011
22.35,2234
22.36,2395
22.37,2219
22.37,2117
22.38,2147
22.39,2170
22.39,2685
22.40,1900
22.40,2160
22.41,2064
22.42,1938
22.42,2395
22.43,1725
22.43,2329
22.44,2216
22.45,1962
22.45,1823
22.46,2329
22.46,2834
22.47,1579
22.48,1776
22.48,2734
22.49,2552
22.49,2036
22.50,2254
22.51,2338
22.51,1918
22.52,1756
22.52,2539
22.53,2100
22.54,1978
22.54,1910
22.55,2028
22.55,1670
22.56,2761
22.57,2308
22.57,2570
22.58,3052
22.58,2739
22.59,3038
22.60,2876
22.60,2847
22.61,2834
22.61,2546
22.62,2478
22.63,2422
22.63,2535
22.64,2253
22.64,2337
22.65,2968
22.66,2658
22.66,3227
22.67,3291
22.68,3947
22.68,3672
22.69,3573
22.69,4453
22.70,3497
22.71,4376
22.71,3537
22.72,4019
22.72,3600
22.73,3651
22.74,3560
22.74,3200
22.75,2731
22.75,2825
22.76,3133
22.77,2917
22.77,3123
22.78,2840
22.78,2097
22.79,2255
22.80,2356
22.80,2254
22.81,1938
22.81,2698
22.82,2169
22.83,2265
22.83,2493
22.84,2609
22.84,2735
22.85,2406
22.86,2749
22.86,2557
22.87,3119
22.87,3374
22.88,2865
22.89,3100
22.89,2028
22.90,2328
22.90,1909
22.91,2519
22.92,2042
22.92,1994
22.93,2066
22.93,2008
22.94,2251
22.95,1783
22.95,2108
22.96,1845
22.97,2134
22.97,2171
22.98,1772
22.98,1887
22.99,1841
23.00,2693
23.00,1977
23.01,2566
23.01,3114
23.02,3340
23.03,3140
23.03,3319
23.04,3648
23.04,3148
23.05,2959
23.06,2807
23.06,2610
23.07,3020
23.07,2973
23.08,2881
23.09,3302
23.09,4389
23.10,4866
23.10,5280
23.11,4928
23.12,5725
23.12,5638
23.13,5068
23.13,5842
23.14,5927
23.15,5830
23.15,7049
23.16,12128
23.16,20589
23.17,35085
23.18,54356
23.18,76115
23.19,101469
23.19,120269
23.20,134351
23.21,127431
23.21,113384
23.22,91827
23.22,70874
23.23,47990
23.24,34434
23.24,23653
23.25,17259
23.26,13505
23.26,11106
23.27,9073
23.27,8721
23.28,8459
23.29,7130
23.29,7243
23.30,6358
23.30,6319
23.31,5070
23.32,5207
23.32,3746
23.33,4363
23.33,4458
23.34,3837
23.35,3874
23.35,3483
23.36,3773
23.36,3512
23.37,3403
23.38,3204
23.38,2990
23.39,3026
23.39,3181
23.40,3344
23.41,2484
23.41,3134
23.42,2984
23.42,2663
23.43,2673
23.44,2904
23.44,2303
23.45,2260
23.45,2651
23.46,2420
23.47,2527
23.47,2042
23.48,2225
23.48,2240
23.49,2903
23.50,3762
23.50,4547
23.51,5406
23.51,7032
23.52,8277
23.53,9538
23.53,9257
23.54,9823
23.55,9114
23.55,8247
23.56,5667
23.56,4973
23.57,3099
23.58,3532
23.58,2673
23.59,2524
23.59,2288
23.60,2326
23.61,2121
23.61,2284
23.62,1988
23.62,1784
23.63,2080
23.64,2137
23.64,2226
23.65,1925
23.65,2023
23.66,2004
23.67,2082
23.67,2257
23.68,2168
23.68,1912
23.69,2542
23.70,2726
23.70,2275
23.71,2412
23.71,2514
23.72,2472
23.73,2524
23.73,2365
23.74,2745
23.74,2894
23.75,1959
23.76,2670
23.76,2442
23.77,2135
23.77,2684
23.78,2095
23.79,2474
23.79,1950
23.80,2297
23.80,2119
23.81,2036
23.82,2395
23.82,2023
23.83,2466
23.84,2546
23.84,2217
23.85,1947
23.85,2569
23.86,2084
23.87,2155
23.87,2269
23.88,1749
23.88,1572
23.89,1652
23.90,2015
23.90,1428
23.91,2744
23.91,1979
23.92,1991
23.93,2174
23.93,1538
23.94,2006
23.94,2066
23.95,2316
23.96,1815
23.96,2175
23.97,2516
23.97,2264
23.98,2903
23.99,2460
23.99,2562
24.00,2276
24.00,1877
24.01,1930
24.02,1810
24.02,2543
24.03,2210
24.03,2071
24.04,2576
24.05,2199
24.05,2556
24.06,3025
24.06,2758
24.07,3368
24.08,4760
24.08,4403
24.09,4416
24.09,5621
24.10,6753
24.11,5489
24.11,5277
24.12,4174
24.13,3627
24.13,3173
24.14,2781
24.14,2078
24.15,1711
24.16,1675
24.16,1897
24.17,1856
24.17,2107
24.18,1849
24.19,2369
24.19,1868
24.20,2194
24.20,2434
24.21,2465
24.22,3025
24.22,2907
24.23,3039
24.23,2851
24.24,2935
24.25,2823
24.25,3252
24.26,2808
24.26,2827
24.27,2552
24.28,2027
24.28,1958
24.29,2205
24.29,2060
24.30,1908
24.31,1666
24.31,2092
24.32,2042
24.32,2918
24.33,2257
24.34,2483
24.34,2582
24.35,3516
24.35,5806
24.36,10592
24.37,19396
24.37,32987
24.38,47538
24.38,65404
24.39,75246
24.40,80602
24.40,80151
24.41,70478
24.42,60068
24.42,48485
24.43,36225
24.43,29268
24.44,21906
24.45,17956
24.45,13303
24.46,12053
24.46,11118
24.47,8282
24.48,8466
24.48,6414
24.49,7342
24.49,6159
24.50,4758
24.51,4778
24.51,5058
24.52,4961
24.52,4789
24.53,4811
24.54,3924
24.54,4467
24.55,4461
24.55,3911
24.56,4668
24.57,4028
24.57,3171
24.58,4658
24.58,4809
24.59,4054
24.60,3659
24.60,4006
24.61,3700
24.61,3625
24.62,4184
24.63,3170
24.63,3879
24.64,4256
24.64,3232
24.65,3338
24.66,3603
24.66,3614
24.67,3960
24.67,3703
24.68,3531
24.69,3434
24.69,3331
24.70,3594
24.71,2952
24.71,2880
24.72,2245
24.72,2217
24.73,2848
24.74,2547
24.74,2825
24.75,2737
24.75,2495
24.76,2174
24.77,2725
24.77,2406
24.78,2396
24.78,2672
24.79,2828
24.80,3318
24.80,3627
24.81,4963
24.81,4540
24.82,4754
24.83,5125
24.83,4056
24.84,4030
24.84,3063
24.85,3148
24.86,3683
24.86,2904
24.87,2617
24.87,2289
24.88,2373
24.89,2168
24.89,1786
24.90,1948
24.90,2378
24.91,2000
24.92,2591
24.92,2458
24.93,2070
24.93,2720
24.94,3048
24.95,3149
24.95,2588
24.96,4255
24.96,3237
24.97,3620
24.98,3899
24.98,3009
24.99,3084
25.00,3489
25.00,2795
25.01,2423
25.01,2775
25.02,2220
25.03,2773
25.03,2771
25.04,2736
25.04,2832
25.05,2570
25.06,2855
25.06,3050
25.07,3451
25.07,2935
25.08,3592
25.09,3324
25.09,3183
25.10,3985
25.10,2877
25.11,3055
25.12,2129
25.12,2559
25.13,2264
25.13,2883
25.14,2791
25.15,2164
25.15,2465
25.16,2401
25.16,2233
25.17,2049
25.18,2463
25.18,2090
25.19,2457
25.19,1437
25.20,1959
25.21,1868
25.21,2843
25.22,2395
25.22,2315
25.23,2493
25.24,2077
25.24,2049
25.25,1949
25.25,2379
25.26,2410
25.27,1997
25.27,2120
25.28,2609
25.29,1865
25.29,2031
25.30,1921
25.30,1886
25.31,1672
25.32,2112
25.32,2673
25.33,2229
25.33,2250
25.34,1740
25.35,2752
25.35,2762
25.36,2121
25.36,2542
25.37,2845
25.38,2163
25.38,2088
25.39,2476
25.39,2101
25.40,2274
25.41,2064
25.41,2418
25.42,2053
25.42,2197
25.43,2044
25.44,2359
25.44,1778
25.45,2225
25.45,2298
25.46,2147
25.47,2514
25.47,2337
25.48,2325
25.48,2147
25.49,2641
25.50,2985
25.50,2826
25.51,2861
25.51,2600
25.52,2362
25.53,2205
25.53,2659
25.54,2181
25.54,2549
25.55,2210
25.56,2511
25.56,2296
25.57,2522
25.58,2601
25.58,2035
25.59,2276
25.59,2448
25.60,2286
25.61,1969
25.61,2433
25.62,3119
25.62,2559
25.63,2313
25.64,2867
25.64,2403
25.65,2647
25.65,2321
25.66,2623
25.67,2570
25.67,3395
25.68,2858
25.68,3954
25.69,4113
25.70,4232
25.70,4595
25.71,4258
25.71,3919
25.72,4092
25.73,4365
25.73,3844
25.74,2772
25.74,3250
25.75,2575
25.76,3004
25.76,2197
25.77,3033
25.77,2631
25.78,2802
25.79,2300
25.79,2129
25.80,2187
25.80,2824
25.81,2326
25.82,2903
25.82,2456
25.83,2360
25.83,3204
25.84,3560
25.85,6307
25.85,9557
25.86,13414
25.87,17435
25.87,21770
25.88,22898
25.88,23301
25.89,23647
25.90,20035
25.90,16874
25.91,12359
25.91,9374
25.92,7313
25.93,6049
25.93,4937
25.94,4380
25.94,3446
25.95,2744
25.96,3018
25.96,3416
25.97,3342
25.97,3605
25.98,4744
25.99,4424
25.99,4665
26.00,6253
26.00,5027
26.01,5093
26.02,4278
26.02,4071
26.03,3234
26.03,3032
26.04,2709
26.05,2463
26.05,2345
26.06,2330
26.06,2441
26.07,2264
26.08,2417
26.08,1972
26.09,1908
26.09,2179
26.10,2030
26.11,2280
26.11,2193
26.12,2343
26.12,2502
26.13,2699
26.14,2210
26.14,2731
26.15,2727
26.16,3656
26.16,4859
26.17,7507
26.17,10990
26.18,15933
26.19,23439
26.19,26936
26.20,30497
26.20,29634
26.21,27297
26.22,23075
26.22,18378
26.23,14152
26.23,11334
26.24,8988
26.25,8192
26.25,6516
26.26,5192
26.26,5699
26.27,4493
26.28,3855
26.28,3093
26.29,2905
26.29,3579
26.30,2627
26.31,2856
26.31,2405
26.32,2471
26.32,2563
26.33,2159
26.34,2203
26.34,2081
26.35,2537
26.35,2295
26.36,2322
26.37,2120
26.37,2741
26.38,2377
26.38,2210
26.39,2537
26.40,2030
26.40,2772
26.41,2901
26.41,2897
26.42,2832
26.43,2617
26.43,2960
26.44,3382
26.45,3313
26.45,3264
26.46,4204
26.46,3543
26.47,3105
26.48,2872
26.48,2113
26.49,2139
26.49,2599
26.50,2142
26.51,2650
26.51,2346
26.52,2514
26.52,2328
26.53,2298
26.54,2373
26.54,2539
26.55,2028
26.55,2234
26.56,2655
26.57,2128
26.57,2462
26.58,2036
26.58,1787
26.59,1825
26.60,2221
26.60,2171
26.61,2212
26.61,2329
26.62,1858
26.63,2044
26.63,2091
26.64,1766
26.64,2178
26.65,2000
26.66,1930
26.66,1983
26.67,1626
26.67,2078
26.68,2426
26.69,2110
26.69,2310
26.70,2219
26.71,2423
26.71,1898
26.72,2265
26.72,1952
26.73,2534
26.74,2427
26.74,2594
26.75,2654
26.75,3359
26.76,3019
26.77,3767
26.77,4209
26.78,3978
26.78,3760
26.79,4288
26.80,3641
26.80,2976
26.81,2336
26.81,2835
26.82,2798
26.83,2487
26.83,2136
26.84,2802
26.84,2296
26.85,2510
26.86,2600
26.86,2386
26.87,2915
26.87,2679
26.88,2522
26.89,2538
26.89,2659
26.90,1881
26.90,1986
26.91,2070
26.92,1723
26.92,1832
26.93,2095
26.93,2222
26.94,1950
26.95,2106
26.95,1965
26.96,1791
26.96,2059
26.97,2042
26.98,2429
26.98,1974
26.99,1809
27.00,2243
27.00,2119
27.01,2077
27.01,1792
27.02,2376
27.03,1907
27.03,2223
27.04,2310
27.04,1995
27.05,1833
27.06,1939
27.06,2189
27.07,2264
27.07,1811
27.08,2160
27.09,1969
27.09,1960
